mesh_id,hospital_name,n_cases,share,risk_score
14077_03828,仙台市立病院（あすと長町一,3,0.045454545454545456,0.6144798714809252
14077_03828,仙台徳洲会病院（高玉町,4,0.06060606060606061,0.6144798714809252
14077_03828,広南病院（長町南四,3,0.045454545454545456,0.6144798714809252
14077_03828,東北公済病院（国分町二,10,0.15151515151515152,0.6144798714809252
14077_03828,東北労災病院（台原四,20,0.30303030303030304,0.6144798714809252
14077_03828,松田病院（実沢字立田屋敷,1,0.015151515151515152,0.6144798714809252
14077_03828,泉病院（長命ヶ丘二,1,0.015151515151515152,0.6144798714809252
14077_03828,県こども病院（落合四,1,0.015151515151515152,0.6144798714809252
14077_03828,ＪＣＨＯ仙台病院（紫山二,3,0.045454545454545456,0.6144798714809252
14077_03828,ＪＲ仙台病院（五橋一,2,0.030303030303030304,0.6144798714809252
14077_03829,イムス明理会仙台総合病院（中央四,3,0.12,0.6598022666326314
14077_03829,仙台医療センター（宮城野二,3,0.12,0.6598022666326314
14077_03829,仙台厚生病院（堤通雨宮町,1,0.04,0.6598022666326314
14077_03829,仙台厚生病院（広瀬町,2,0.08,0.6598022666326314
14077_03829,仙台徳洲会病院（高玉町,7,0.28,0.6598022666326314
14077_03829,佐藤病院（上杉二,1,0.04,0.6598022666326314
14077_03829,広南病院（長町南四,3,0.12,0.6598022666326314
14077_03829,東北公済病院（国分町二,1,0.04,0.6598022666326314
14077_03829,東北大学病院（星陵町,1,0.04,0.6598022666326314
14077_03829,泉整形外科病院（上谷刈,2,0.08,0.6598022666326314
14077_03829,ＪＣＨＯ仙台病院（紫山二,1,0.04,0.6598022666326314
14077_03830,イムス明理会仙台総合病院（中央四,16,0.06666666666666667,0.5610975969936342
14077_03830,中嶋病院（大梶,16,0.06666666666666667,0.5610975969936342
14077_03830,仙台オープン病院（鶴ヶ谷五,9,0.0375,0.5610975969936342
14077_03830,仙台医療センター（宮城野二,32,0.13333333333333333,0.5610975969936342
14077_03830,仙台厚生病院（堤通雨宮町,9,0.0375,0.5610975969936342
14077_03830,仙台厚生病院（広瀬町,3,0.0125,0.5610975969936342
14077_03830,仙台市立病院（あすと長町一,11,0.04583333333333333,0.5610975969936342
14077_03830,仙台循環器病センター（泉中央一,4,0.016666666666666666,0.5610975969936342
14077_03830,仙台徳洲会病院（高玉町,47,0.19583333333333333,0.5610975969936342
14077_03830,仙台赤十字病院（八木山本町二,7,0.029166666666666667,0.5610975969936342
14077_03830,内科漆山医院（木町通一,1,0.004166666666666667,0.5610975969936342
14077_03830,坂総合病院（塩釜市,1,0.004166666666666667,0.5610975969936342
14077_03830,広南病院（長町南四,1,0.004166666666666667,0.5610975969936342
14077_03830,東北公済病院（国分町二,6,0.025,0.5610975969936342
14077_03830,東北労災病院（台原四,13,0.05416666666666667,0.5610975969936342
14077_03830,東北大学病院（星陵町,12,0.05,0.5610975969936342
14077_03830,松田病院（実沢字立田屋敷,7,0.029166666666666667,0.5610975969936342
14077_03830,河原町病院（南小泉字八軒,6,0.025,0.5610975969936342
14077_03830,泉整形外科病院（上谷刈,4,0.016666666666666666,0.5610975969936342
14077_03830,泉病院（長命ヶ丘二,8,0.03333333333333333,0.5610975969936342
14077_03830,県こども病院（落合四,2,0.008333333333333333,0.5610975969936342
14077_03830,高野原曽木医院（高野原四,3,0.0125,0.5610975969936342
14077_03830,ＪＣＨＯ仙台病院（紫山二,18,0.075,0.5610975969936342
14077_03830,ＪＲ仙台病院（五橋一,4,0.016666666666666666,0.5610975969936342
14077_03831,イムス明理会仙台総合病院（中央四,4,0.36363636363636365,0.5799824027830047
14077_03831,仙台循環器病センター（泉中央一,2,0.18181818181818182,0.5799824027830047
14077_03831,宮城県立がんセンター（名取市,2,0.18181818181818182,0.5799824027830047
14077_03831,広南病院（長町南四,1,0.09090909090909091,0.5799824027830047
14077_03831,松田病院（実沢字立田屋敷,1,0.09090909090909091,0.5799824027830047
14077_03831,泉病院（長命ヶ丘二,1,0.09090909090909091,0.5799824027830047
14077_03832,仙台市立病院（あすと長町一,1,0.024390243902439025,0.6290602262599925
14077_03832,仙台循環器病センター（泉中央一,4,0.0975609756097561,0.6290602262599925
14077_03832,仙台徳洲会病院（高玉町,8,0.1951219512195122,0.6290602262599925
14077_03832,仙台赤十字病院（八木山本町二,11,0.2682926829268293,0.6290602262599925
14077_03832,東北公済病院（国分町二,2,0.04878048780487805,0.6290602262599925
14077_03832,東北労災病院（台原四,5,0.12195121951219512,0.6290602262599925
14077_03832,東北大学病院（星陵町,3,0.07317073170731707,0.6290602262599925
14077_03832,泉病院（長命ヶ丘二,1,0.024390243902439025,0.6290602262599925
14077_03832,青葉病院（幸町三,1,0.024390243902439025,0.6290602262599925
14077_03832,ＪＣＨＯ仙台病院（紫山二,5,0.12195121951219512,0.6290602262599925
14077_03833,仙台オープン病院（鶴ヶ谷五,9,0.15517241379310345,0.5472645495508134
14077_03833,仙台医療センター（宮城野二,2,0.034482758620689655,0.5472645495508134
14077_03833,仙台厚生病院（堤通雨宮町,3,0.05172413793103448,0.5472645495508134
14077_03833,仙台厚生病院（広瀬町,8,0.13793103448275862,0.5472645495508134
14077_03833,仙台市立病院（あすと長町一,5,0.08620689655172414,0.5472645495508134
14077_03833,仙台徳洲会病院（高玉町,9,0.15517241379310345,0.5472645495508134
14077_03833,仙台赤十字病院（八木山本町二,1,0.017241379310344827,0.5472645495508134
14077_03833,東北労災病院（台原四,10,0.1724137931034483,0.5472645495508134
14077_03833,東北大学病院（星陵町,1,0.017241379310344827,0.5472645495508134
14077_03833,松田病院（実沢字立田屋敷,1,0.017241379310344827,0.5472645495508134
14077_03833,泉整形外科病院（上谷刈,1,0.017241379310344827,0.5472645495508134
14077_03833,泉病院（長命ヶ丘二,1,0.017241379310344827,0.5472645495508134
14077_03833,県こども病院（落合四,5,0.08620689655172414,0.5472645495508134
14077_03833,ＪＣＨＯ仙台病院（紫山二,2,0.034482758620689655,0.5472645495508134
14078_03817,仙台徳洲会病院（高玉町,3,1.0,0.8001383365035448
14078_03818,仙台厚生病院（広瀬町,1,0.16666666666666666,0.5444150095106346
14078_03818,仙台赤十字病院（八木山本町二,2,0.3333333333333333,0.5444150095106346
14078_03818,ＪＣＨＯ仙台南病院（中田町前沖,1,0.16666666666666666,0.5444150095106346
14078_03818,ＪＲ仙台病院（五橋一,2,0.3333333333333333,0.5444150095106346
14078_03819,仙台市立病院（あすと長町一,2,0.2222222222222222,0.6888059321947696
14078_03819,仙台徳洲会病院（高玉町,5,0.5555555555555556,0.6888059321947696
14078_03819,仙台赤十字病院（八木山本町二,2,0.2222222222222222,0.6888059321947696
14078_03821,イムス明理会仙台総合病院（中央四,2,0.044444444444444446,0.6075187401550992
14078_03821,中嶋病院（大梶,4,0.08888888888888889,0.6075187401550992
14078_03821,仙台厚生病院（堤通雨宮町,4,0.08888888888888889,0.6075187401550992
14078_03821,仙台厚生病院（広瀬町,5,0.1111111111111111,0.6075187401550992
14078_03821,仙台市立病院（あすと長町一,6,0.13333333333333333,0.6075187401550992
14078_03821,仙台赤十字病院（八木山本町二,4,0.08888888888888889,0.6075187401550992
14078_03821,伊藤病院（二日町）,2,0.044444444444444446,0.6075187401550992
14078_03821,坂総合病院（塩釜市,1,0.022222222222222223,0.6075187401550992
14078_03821,東北公済病院（国分町二,3,0.06666666666666667,0.6075187401550992
14078_03821,東北大学病院（星陵町,14,0.3111111111111111,0.6075187401550992
14078_03822,さとう小児科小内科（鈎取本町一,1,0.02631578947368421,0.5845799908276881
14078_03822,イムス明理会仙台総合病院（中央四,3,0.07894736842105263,0.5845799908276881
14078_03822,仙台オープン病院（鶴ヶ谷五,4,0.10526315789473684,0.5845799908276881
14078_03822,仙台医療センター（宮城野二,1,0.02631578947368421,0.5845799908276881
14078_03822,仙台市立病院（あすと長町一,15,0.39473684210526316,0.5845799908276881
14078_03822,仙台赤十字病院（八木山本町二,2,0.05263157894736842,0.5845799908276881
14078_03822,東北公済病院（国分町二,6,0.15789473684210525,0.5845799908276881
14078_03822,東北労災病院（台原四,1,0.02631578947368421,0.5845799908276881
14078_03822,東北大学病院（星陵町,1,0.02631578947368421,0.5845799908276881
14078_03822,県こども病院（落合四,1,0.02631578947368421,0.5845799908276881
14078_03822,ＪＣＨＯ仙台南病院（中田町前沖,1,0.02631578947368421,0.5845799908276881
14078_03822,ＪＣＨＯ仙台病院（紫山二,2,0.05263157894736842,0.5845799908276881
14078_03823,あやし腎・泌尿器クリニック,1,0.0018867924528301887,0.6491068203996486
14078_03823,イムス明理会仙台総合病院（中央四,25,0.04716981132075472,0.6491068203996486
14078_03823,マドレクリニック（中央三,4,0.007547169811320755,0.6491068203996486
14078_03823,中嶋病院（大梶,14,0.026415094339622643,0.6491068203996486
14078_03823,仙台オープン病院（鶴ヶ谷五,25,0.04716981132075472,0.6491068203996486
14078_03823,仙台医療センター（宮城野二,32,0.06037735849056604,0.6491068203996486
14078_03823,仙台厚生病院（堤通雨宮町,25,0.04716981132075472,0.6491068203996486
14078_03823,仙台厚生病院（広瀬町,9,0.016981132075471698,0.6491068203996486
14078_03823,仙台市立病院（あすと長町一,110,0.20754716981132076,0.6491068203996486
14078_03823,仙台循環器病センター（泉中央一,2,0.0037735849056603774,0.6491068203996486
14078_03823,仙台徳洲会病院（高玉町,62,0.1169811320754717,0.6491068203996486
14078_03823,仙台東脳神経外科（岩切一,2,0.0037735849056603774,0.6491068203996486
14078_03823,仙台赤十字病院（八木山本町二,46,0.08679245283018867,0.6491068203996486
14078_03823,伊藤病院（二日町）,7,0.013207547169811321,0.6491068203996486
14078_03823,広南病院（長町南四,31,0.05849056603773585,0.6491068203996486
14078_03823,広瀬病院（郷六字大森,2,0.0037735849056603774,0.6491068203996486
14078_03823,東北公済病院（国分町二,23,0.04339622641509434,0.6491068203996486
14078_03823,東北労災病院（台原四,24,0.045283018867924525,0.6491068203996486
14078_03823,東北医科薬科大学病院（福室一,7,0.013207547169811321,0.6491068203996486
14078_03823,東北大学病院（星陵町,32,0.06037735849056604,0.6491068203996486
14078_03823,河原町病院（南小泉字八軒,4,0.007547169811320755,0.6491068203996486
14078_03823,泉病院（長命ヶ丘二,7,0.013207547169811321,0.6491068203996486
14078_03823,県こども病院（落合四,5,0.009433962264150943,0.6491068203996486
14078_03823,若林病院　東北医科薬科大学（大和町二,2,0.0037735849056603774,0.6491068203996486
14078_03823,茂庭台診療所（茂庭台二,1,0.0018867924528301887,0.6491068203996486
14078_03823,野村宏脳神経内科クリニック（木町通一,1,0.0018867924528301887,0.6491068203996486
14078_03823,高木外科胃腸科医院（南中山二,1,0.0018867924528301887,0.6491068203996486
14078_03823,ＪＣＨＯ仙台南病院（中田町前沖,3,0.005660377358490566,0.6491068203996486
14078_03823,ＪＣＨＯ仙台病院（紫山二,7,0.013207547169811321,0.6491068203996486
14078_03823,ＪＲ仙台病院（五橋一,16,0.03018867924528302,0.6491068203996486
14078_03824,イムス明理会仙台総合病院（中央四,4,0.09090909090909091,0.6399962309515499
14078_03824,中嶋病院（大梶,1,0.022727272727272728,0.6399962309515499
14078_03824,仙台医療センター（宮城野二,8,0.18181818181818182,0.6399962309515499
14078_03824,仙台厚生病院（堤通雨宮町,3,0.06818181818181818,0.6399962309515499
14078_03824,仙台市立病院（あすと長町一,9,0.20454545454545456,0.6399962309515499
14078_03824,仙台徳洲会病院（高玉町,2,0.045454545454545456,0.6399962309515499
14078_03824,仙台赤十字病院（八木山本町二,2,0.045454545454545456,0.6399962309515499
14078_03824,東北公済病院（国分町二,1,0.022727272727272728,0.6399962309515499
14078_03824,東北労災病院（台原四,4,0.09090909090909091,0.6399962309515499
14078_03824,東北医科薬科大学病院（福室一,1,0.022727272727272728,0.6399962309515499
14078_03824,ＪＣＨＯ仙台病院（紫山二,9,0.20454545454545456,0.6399962309515499
14078_03826,みやぎ県南中核病院（大河原町,23,0.09623430962343096,
14078_03826,イムス明理会仙台総合病院（中央四,4,0.016736401673640166,
14078_03826,三好耳鼻咽喉科クリニック（泉中央一,1,0.0041841004184100415,
14078_03826,中嶋病院（大梶,32,0.13389121338912133,
14078_03826,仙台オープン病院（鶴ヶ谷五,1,0.0041841004184100415,
14078_03826,仙台医療センター（宮城野二,15,0.06276150627615062,
14078_03826,仙台厚生病院（堤通雨宮町,18,0.07531380753138076,
14078_03826,仙台厚生病院（広瀬町,1,0.0041841004184100415,
14078_03826,仙台市立病院（あすと長町一,26,0.1087866108786611,
14078_03826,仙台循環器病センター（泉中央一,2,0.008368200836820083,
14078_03826,仙台徳洲会病院（高玉町,15,0.06276150627615062,
14078_03826,仙台赤十字病院（八木山本町二,7,0.029288702928870293,
14078_03826,広南病院（長町南四,10,0.04184100418410042,
14078_03826,東北公済病院（国分町二,11,0.04602510460251046,
14078_03826,東北労災病院（台原四,25,0.10460251046025104,
14078_03826,東北大学病院（星陵町,13,0.05439330543933055,
14078_03826,泉整形外科病院（上谷刈,1,0.0041841004184100415,
14078_03826,泉病院（長命ヶ丘二,5,0.02092050209205021,
14078_03826,県こども病院（落合四,10,0.04184100418410042,
14078_03826,ＪＣＨＯ仙台南病院（中田町前沖,9,0.03765690376569038,
14078_03826,ＪＣＨＯ仙台病院（紫山二,7,0.029288702928870293,
14078_03826,ＪＲ仙台病院（五橋一,3,0.012552301255230125,
14078_03827,ひろせ中央クリニック（落合二丁目,4,0.010526315789473684,0.5357934222714571
14078_03827,イムス明理会仙台総合病院（中央四,24,0.06315789473684211,0.5357934222714571
14078_03827,中嶋病院（大梶,19,0.05,0.5357934222714571
14078_03827,仙台オープン病院（鶴ヶ谷五,3,0.007894736842105263,0.5357934222714571
14078_03827,仙台医療センター（宮城野二,16,0.042105263157894736,0.5357934222714571
14078_03827,仙台厚生病院（堤通雨宮町,21,0.05526315789473684,0.5357934222714571
14078_03827,仙台厚生病院（広瀬町,11,0.02894736842105263,0.5357934222714571
14078_03827,仙台市立病院（あすと長町一,48,0.12631578947368421,0.5357934222714571
14078_03827,仙台徳洲会病院（高玉町,84,0.22105263157894736,0.5357934222714571
14078_03827,仙台東脳神経外科（岩切一,5,0.013157894736842105,0.5357934222714571
14078_03827,仙台赤十字病院（八木山本町二,1,0.002631578947368421,0.5357934222714571
14078_03827,佐藤病院（上杉二,1,0.002631578947368421,0.5357934222714571
14078_03827,川平内科（川平三,1,0.002631578947368421,0.5357934222714571
14078_03827,広南病院（長町南四,20,0.05263157894736842,0.5357934222714571
14078_03827,広瀬病院（郷六字大森,2,0.005263157894736842,0.5357934222714571
14078_03827,愛子整形外科（愛子東一,1,0.002631578947368421,0.5357934222714571
14078_03827,東北公済病院（国分町二,31,0.08157894736842106,0.5357934222714571
14078_03827,東北労災病院（台原四,35,0.09210526315789473,0.5357934222714571
14078_03827,東北医科薬科大学病院（福室一,7,0.018421052631578946,0.5357934222714571
14078_03827,東北大学病院（星陵町,9,0.02368421052631579,0.5357934222714571
14078_03827,松田病院（実沢字立田屋敷,1,0.002631578947368421,0.5357934222714571
14078_03827,河原町病院（南小泉字八軒,1,0.002631578947368421,0.5357934222714571
14078_03827,泉整形外科病院（上谷刈,3,0.007894736842105263,0.5357934222714571
14078_03827,泉病院（長命ヶ丘二,7,0.018421052631578946,0.5357934222714571
14078_03827,県こども病院（落合四,10,0.02631578947368421,0.5357934222714571
14078_03827,若林病院　東北医科薬科大学（大和町二,1,0.002631578947368421,0.5357934222714571
14078_03827,ＪＣＨＯ仙台病院（紫山二,9,0.02368421052631579,0.5357934222714571
14078_03827,ＪＲ仙台病院（五橋一,5,0.013157894736842105,0.5357934222714571
14078_03828,イムス明理会仙台総合病院（中央四,6,0.2222222222222222,
14078_03828,仙台循環器病センター（泉中央一,5,0.18518518518518517,
14078_03828,仙台徳洲会病院（高玉町,3,0.1111111111111111,
14078_03828,仙台東脳神経外科（岩切一,5,0.18518518518518517,
14078_03828,広南病院（長町南四,1,0.037037037037037035,
14078_03828,東北公済病院（国分町二,2,0.07407407407407407,
14078_03828,東北労災病院（台原四,1,0.037037037037037035,
14078_03828,泉整形外科病院（上谷刈,1,0.037037037037037035,
14078_03828,泉病院（長命ヶ丘二,1,0.037037037037037035,
14078_03828,県こども病院（落合四,2,0.07407407407407407,
14078_03829,中嶋病院（大梶,2,0.2857142857142857,0.5860601269731479
14078_03829,仙台厚生病院（堤通雨宮町,1,0.14285714285714285,0.5860601269731479
14078_03829,伊藤病院（二日町）,4,0.5714285714285714,0.5860601269731479
14078_03830,イムス明理会仙台総合病院（中央四,2,0.6666666666666666,0.6600691682517725
14078_03830,仙台徳洲会病院（高玉町,1,0.3333333333333333,0.6600691682517725
14078_03832,イムス明理会仙台総合病院（中央四,15,0.06944444444444445,0.5350967079251565
14078_03832,仙台オープン病院（鶴ヶ谷五,5,0.023148148148148147,0.5350967079251565
14078_03832,仙台医療センター（宮城野二,10,0.046296296296296294,0.5350967079251565
14078_03832,仙台厚生病院（堤通雨宮町,12,0.05555555555555555,0.5350967079251565
14078_03832,仙台厚生病院（広瀬町,3,0.013888888888888888,0.5350967079251565
14078_03832,仙台市立病院（あすと長町一,26,0.12037037037037036,0.5350967079251565
14078_03832,仙台徳洲会病院（高玉町,44,0.2037037037037037,0.5350967079251565
14078_03832,仙台東脳神経外科（岩切一,2,0.009259259259259259,0.5350967079251565
14078_03832,仙台赤十字病院（八木山本町二,8,0.037037037037037035,0.5350967079251565
14078_03832,伊藤病院（二日町）,3,0.013888888888888888,0.5350967079251565
14078_03832,広南病院（長町南四,8,0.037037037037037035,0.5350967079251565
14078_03832,東北公済病院（国分町二,5,0.023148148148148147,0.5350967079251565
14078_03832,東北労災病院（台原四,6,0.027777777777777776,0.5350967079251565
14078_03832,東北大学病院（星陵町,31,0.14351851851851852,0.5350967079251565
14078_03832,松田病院（実沢字立田屋敷,8,0.037037037037037035,0.5350967079251565
14078_03832,泉整形外科病院（上谷刈,2,0.009259259259259259,0.5350967079251565
14078_03832,泉病院（長命ヶ丘二,6,0.027777777777777776,0.5350967079251565
14078_03832,県こども病院（落合四,3,0.013888888888888888,0.5350967079251565
14078_03832,ＪＣＨＯ仙台病院（紫山二,19,0.08796296296296297,0.5350967079251565
14078_03833,たんぽぽクリニック（泉中央南,4,0.03361344537815126,0.5553687693235012
14078_03833,イムス明理会仙台総合病院（中央四,1,0.008403361344537815,0.5553687693235012
14078_03833,仙台オープン病院（鶴ヶ谷五,12,0.10084033613445378,0.5553687693235012
14078_03833,仙台医療センター（宮城野二,13,0.1092436974789916,0.5553687693235012
14078_03833,仙台厚生病院（堤通雨宮町,4,0.03361344537815126,0.5553687693235012
14078_03833,仙台循環器病センター（泉中央一,3,0.025210084033613446,0.5553687693235012
14078_03833,仙台徳洲会病院（高玉町,49,0.4117647058823529,0.5553687693235012
14078_03833,広南病院（長町南四,1,0.008403361344537815,0.5553687693235012
14078_03833,東北公済病院（国分町二,1,0.008403361344537815,0.5553687693235012
14078_03833,東北労災病院（台原四,8,0.06722689075630252,0.5553687693235012
14078_03833,東北大学病院（星陵町,5,0.04201680672268908,0.5553687693235012
14078_03833,松田病院（実沢字立田屋敷,3,0.025210084033613446,0.5553687693235012
14078_03833,泉整形外科病院（上谷刈,2,0.01680672268907563,0.5553687693235012
14078_03833,県こども病院（落合四,2,0.01680672268907563,0.5553687693235012
14078_03833,若林病院　東北医科薬科大学（大和町二,2,0.01680672268907563,0.5553687693235012
14078_03833,ＪＣＨＯ仙台病院（紫山二,9,0.07563025210084033,0.5553687693235012
14078_03839,仙台市立病院（あすと長町一,6,0.17647058823529413,0.6182161208992725
14078_03839,仙台徳洲会病院（高玉町,14,0.4117647058823529,0.6182161208992725
14078_03839,広南病院（長町南四,2,0.058823529411764705,0.6182161208992725
14078_03839,東北公済病院（国分町二,3,0.08823529411764706,0.6182161208992725
14078_03839,東北大学病院（星陵町,1,0.029411764705882353,0.6182161208992725
14078_03839,松田病院（実沢字立田屋敷,2,0.058823529411764705,0.6182161208992725
14078_03839,泉整形外科病院（上谷刈,1,0.029411764705882353,0.6182161208992725
14078_03839,ＪＣＨＯ仙台病院（紫山二,5,0.14705882352941177,0.6182161208992725
14079_03821,イムス明理会仙台総合病院（中央四,5,0.10204081632653061,0.5896836605805039
14079_03821,中嶋病院（大梶,3,0.061224489795918366,0.5896836605805039
14079_03821,仙台オープン病院（鶴ヶ谷五,1,0.02040816326530612,0.5896836605805039
14079_03821,仙台厚生病院（堤通雨宮町,12,0.24489795918367346,0.5896836605805039
14079_03821,仙台厚生病院（広瀬町,1,0.02040816326530612,0.5896836605805039
14079_03821,仙台市立病院（あすと長町一,7,0.14285714285714285,0.5896836605805039
14079_03821,仙台赤十字病院（八木山本町二,8,0.16326530612244897,0.5896836605805039
14079_03821,坂総合病院（塩釜市,1,0.02040816326530612,0.5896836605805039
14079_03821,広南病院（長町南四,1,0.02040816326530612,0.5896836605805039
14079_03821,東北公済病院（国分町二,3,0.061224489795918366,0.5896836605805039
14079_03821,東北大学病院（星陵町,4,0.08163265306122448,0.5896836605805039
14079_03821,河原町病院（南小泉字八軒,2,0.04081632653061224,0.5896836605805039
14079_03821,ＪＣＨＯ仙台病院（紫山二,1,0.02040816326530612,0.5896836605805039
14079_03822,イムス明理会仙台総合病院（中央四,3,0.01948051948051948,0.623069552911947
14079_03822,中嶋病院（大梶,3,0.01948051948051948,0.623069552911947
14079_03822,仙台医療センター（宮城野二,11,0.07142857142857142,0.623069552911947
14079_03822,仙台厚生病院（堤通雨宮町,10,0.06493506493506493,0.623069552911947
14079_03822,仙台厚生病院（広瀬町,6,0.03896103896103896,0.623069552911947
14079_03822,仙台市立病院（あすと長町一,15,0.09740259740259741,0.623069552911947
14079_03822,仙台徳洲会病院（高玉町,17,0.11038961038961038,0.623069552911947
14079_03822,仙台赤十字病院（八木山本町二,19,0.12337662337662338,0.623069552911947
14079_03822,伊藤病院（二日町）,3,0.01948051948051948,0.623069552911947
14079_03822,南東北病院（岩沼市,2,0.012987012987012988,0.623069552911947
14079_03822,国見台病院（国見一,1,0.006493506493506494,0.623069552911947
14079_03822,坂総合病院（塩釜市,10,0.06493506493506493,0.623069552911947
14079_03822,広南病院（長町南四,9,0.05844155844155844,0.623069552911947
14079_03822,東北公済病院（国分町二,9,0.05844155844155844,0.623069552911947
14079_03822,東北労災病院（台原四,20,0.12987012987012986,0.623069552911947
14079_03822,県こども病院（落合四,1,0.006493506493506494,0.623069552911947
14079_03822,若林病院　東北医科薬科大学（大和町二,7,0.045454545454545456,0.623069552911947
14079_03822,ＪＣＨＯ仙台病院（紫山二,6,0.03896103896103896,0.623069552911947
14079_03822,ＪＲ仙台病院（五橋一,2,0.012987012987012988,0.623069552911947
14079_03823,仙台赤十字病院（八木山本町二,1,1.0,0.6
14079_03824,中嶋病院（大梶,6,0.42857142857142855,0.5843897296302287
14079_03824,仙台徳洲会病院（高玉町,2,0.14285714285714285,0.5843897296302287
14079_03824,仙台赤十字病院（八木山本町二,2,0.14285714285714285,0.5843897296302287
14079_03824,東北労災病院（台原四,2,0.14285714285714285,0.5843897296302287
14079_03824,東北大学病院（星陵町,1,0.07142857142857142,0.5843897296302287
14079_03824,県こども病院（落合四,1,0.07142857142857142,0.5843897296302287
14079_03825,イムス明理会仙台総合病院（中央四,1,1.0,
14079_03826,イムス明理会仙台総合病院（中央四,26,0.08024691358024691,
14079_03826,中嶋病院（大梶,19,0.05864197530864197,
14079_03826,仙台オープン病院（鶴ヶ谷五,13,0.040123456790123455,
14079_03826,仙台医療センター（宮城野二,21,0.06481481481481481,
14079_03826,仙台厚生病院（堤通雨宮町,22,0.06790123456790123,
14079_03826,仙台厚生病院（広瀬町,5,0.015432098765432098,
14079_03826,仙台市立病院（あすと長町一,30,0.09259259259259259,
14079_03826,仙台循環器病センター（泉中央一,3,0.009259259259259259,
14079_03826,仙台徳洲会病院（高玉町,51,0.1574074074074074,
14079_03826,仙台東脳神経外科（岩切一,2,0.006172839506172839,
14079_03826,仙台赤十字病院（八木山本町二,7,0.021604938271604937,
14079_03826,伊藤病院（二日町）,3,0.009259259259259259,
14079_03826,佐藤病院（上杉二,3,0.009259259259259259,
14079_03826,吉成台内科胃腸科（吉成台一,1,0.0030864197530864196,
14079_03826,広南病院（長町南四,3,0.009259259259259259,
14079_03826,広瀬病院（郷六字大森,1,0.0030864197530864196,
14079_03826,日野クリニック（愛子東二,1,0.0030864197530864196,
14079_03826,東北公済病院（国分町二,32,0.09876543209876543,
14079_03826,東北労災病院（台原四,23,0.07098765432098765,
14079_03826,東北大学病院（星陵町,23,0.07098765432098765,
14079_03826,河原町病院（南小泉字八軒,6,0.018518518518518517,
14079_03826,泉中央病院（上谷刈四,1,0.0030864197530864196,
14079_03826,泉整形外科病院（上谷刈,2,0.006172839506172839,
14079_03826,泉病院（長命ヶ丘二,11,0.033950617283950615,
14079_03826,県こども病院（落合四,5,0.015432098765432098,
14079_03826,ＪＣＨＯ仙台病院（紫山二,5,0.015432098765432098,
14079_03826,ＪＲ仙台病院（五橋一,5,0.015432098765432098,
14079_03827,せんだんホスピタル（国見ヶ丘六,3,0.018518518518518517,
14079_03827,ひろせ中央クリニック（落合二丁目,1,0.006172839506172839,
14079_03827,イムス明理会仙台総合病院（中央四,11,0.06790123456790123,
14079_03827,中嶋病院（大梶,7,0.043209876543209874,
14079_03827,仙台医療センター（宮城野二,9,0.05555555555555555,
14079_03827,仙台厚生病院（堤通雨宮町,9,0.05555555555555555,
14079_03827,仙台厚生病院（広瀬町,6,0.037037037037037035,
14079_03827,仙台市急患センター（舟丁,1,0.006172839506172839,
14079_03827,仙台市立病院（あすと長町一,9,0.05555555555555555,
14079_03827,仙台循環器病センター（泉中央一,11,0.06790123456790123,
14079_03827,仙台徳洲会病院（高玉町,29,0.17901234567901234,
14079_03827,仙台赤十字病院（八木山本町二,4,0.024691358024691357,
14079_03827,伊藤病院（二日町）,4,0.024691358024691357,
14079_03827,広南病院（長町南四,8,0.04938271604938271,
14079_03827,広瀬病院（郷六字大森,1,0.006172839506172839,
14079_03827,東北公済病院（国分町二,10,0.06172839506172839,
14079_03827,東北労災病院（台原四,12,0.07407407407407407,
14079_03827,東北大学病院（星陵町,6,0.037037037037037035,
14079_03827,河原町病院（南小泉字八軒,5,0.030864197530864196,
14079_03827,泉整形外科病院（上谷刈,5,0.030864197530864196,
14079_03827,泉病院（長命ヶ丘二,5,0.030864197530864196,
14079_03827,ＪＣＨＯ仙台病院（紫山二,6,0.037037037037037035,
14079_03828,イムス明理会仙台総合病院（中央四,4,0.13333333333333333,
14079_03828,仙台医療センター（宮城野二,2,0.06666666666666667,
14079_03828,仙台厚生病院（堤通雨宮町,2,0.06666666666666667,
14079_03828,仙台徳洲会病院（高玉町,8,0.26666666666666666,
14079_03828,仙台赤十字病院（八木山本町二,9,0.3,
14079_03828,広南病院（長町南四,3,0.1,
14079_03828,東北大学病院（星陵町,1,0.03333333333333333,
14079_03828,野村宏脳神経内科クリニック（木町通一,1,0.03333333333333333,
14079_03830,仙台厚生病院（堤通雨宮町,1,0.02631578947368421,0.558573879191221
14079_03830,仙台市夜間休日こども急病診療所（あすと長,2,0.05263157894736842,0.558573879191221
14079_03830,仙台市立病院（あすと長町一,4,0.10526315789473684,0.558573879191221
14079_03830,仙台徳洲会病院（高玉町,7,0.18421052631578946,0.558573879191221
14079_03830,仙台東脳神経外科（岩切一,5,0.13157894736842105,0.558573879191221
14079_03830,東北労災病院（台原四,2,0.05263157894736842,0.558573879191221
14079_03830,東北大学病院（星陵町,4,0.10526315789473684,0.558573879191221
14079_03830,松田病院（実沢字立田屋敷,2,0.05263157894736842,0.558573879191221
14079_03830,泉整形外科病院（上谷刈,6,0.15789473684210525,0.558573879191221
14079_03830,泉病院（長命ヶ丘二,2,0.05263157894736842,0.558573879191221
